id,name,category,price_amount,price_currency,summary,copyrights,artist,image_url,itunes_medium_id,created_at,updated_at
834,"ミルカ (字幕版)","映画",2500,JPY,"1960年ローマオリンピック。400メートル走決勝、世界記録を出していたインド代表ミルカ・シンは金メダルを期待されていた。しかし、彼はゴール手前で後ろを振り返った・・・結果4位に転落、「インドスポーツ界最大の悲劇」と国中を落胆させ、バッシングを受けることになる。後日、インドとパキスタンとの間で親善陸上大会が計画され、ミルカはインド団長は指名されたが、彼はそれを頑なに断った。説得せよという首相の命令を受け、担当大臣と長年ミルカを支えたコーチは彼の住むチャンディガルへ向かう。チャンディガルへ向かう汽車の中で、コーチはミルカがパキスタンへ行きたがらない理由を話しはじめる。1947年イギリスからの独立後、インドとパキスタンとの国土分断の混乱の中、幼いミルカが家族と暮らすシク教徒の村に悲劇が襲う。祖国の分断、家族の虐殺、難民生活・・・ミルカが背負った想像を絶する苦悩とは。ミルカが決勝ゴール直前で後ろを振り返った理由が徐々に解き明かされていく。",,"ラケーシュ・オームプラカーシュ・メーラ",http://is3.mzstatic.com/image/thumb/Video7/v4/53/95/6a/53956af4-ee27-f38c-6b49-912cd9d900cb/P096_poster.jpg/170x170bb-85.jpg,1003833442,"2017-11-21 18:17:18.432634","2017-11-21 18:17:18.432634"
835,"スチューデント・オブ・ザ・イヤー!狙えNo.1!!(字幕版)","映画",2500,JPY,"世界一のセレブ学園「聖テレーザ学園」。毎年、学力、ダンス、運動能力を競う競技に勝ち、“生徒ナンバーワン”を決める大会が行われていた。金持ちの息子ロハンと、ハングリーでイケメンのアビが対決することになる。。。",,"カラン・ジョーハル",http://is3.mzstatic.com/image/thumb/Video6/v4/92/d5/01/92d50142-965b-b52a-b3d5-e2ac8d9635d8/VFJPA10000002909_poster.jpg/170x170bb-85.jpg,926944882,"2017-11-21 18:17:18.438550","2017-11-21 18:17:18.438550"
836,"クリッシュ(字幕版)","映画",2500,JPY,"クリッシュは強盗退治等でムンバイで大活躍するスーパーヒーロー。ある日、妻ブリヤが子供を妊娠したことがわかり、科学者の父、ロヒートとともに喜んでいた。そんなある日、地方都市で細菌による病気が流行し、大量の死者が出る。対策を依頼される父ロヒートだったが、この細菌は人工的に作られたもので、治療方法が分からない。そんな時、天才科学者カールが治療薬を発売する。カールこそが細菌を作り出していたのだ。体は不自由だが念力を操るカールは遺伝子操作で、様々な化け物を作り上げていた。彼は次にインド最大の都市・ムンバイで細菌を流行らせようとする。クリッシュとロヒートはカールを倒し、人々を守ることができるのか・・・！！",,"ラケシュ・ローシャン",http://is2.mzstatic.com/image/thumb/Video3/v4/d7/5c/ad/d75cad5c-d320-69fb-8ef3-581e2bd332e3/P098_poster.jpg/170x170bb-85.jpg,968409680,"2017-11-21 18:17:18.445719","2017-11-21 18:17:18.445719"
837,Mausam,"映画",500,JPY,"Mausam, a love story in its first season start with mere adolescent attraction between a Punjabi boy Harry, and a Kashmiri girl Aayat, in a small village of Punjab. It develops into young love between them in season two. Their love realizes its own depth in the hours of separation throughout season three. In the fourth and final season their love culminates into togetherness, but not before sacrificing a lot personally and learning the truth behind universal love. It is a passionate love story that sees, as its background various shades of life, questioning us and yet not becoming indulgent.",,"Pankaj Kapur",http://is1.mzstatic.com/image/thumb/Video1/v4/6e/d8/ae/6ed8aeb6-5c0e-eff8-461d-d055175d6367/EROS_MAUSAM.jpg/170x170bb-85.jpg,1109013827,"2017-11-21 18:17:18.451658","2017-11-21 18:17:18.451658"
838,Devdas,"映画",300,JPY,"The son of Zamindar (Landlord) Narayan Mukherjee, Devdas was born with a silver spoon in his mouth. He grew up in the lush village of Taj Sonapur, where he spent his childhood with his playmate Paro. They grew up sharing a special relationship. Oblivious to all the differences of status and background, a bond that would never break grew between them. Soon, Devdas is sent to London for his education. Years later Devdas returns. Devdas besotted by Paro’s stunning beauty, longs to marry her. But Devdas’ father meets Paro’s mother with condescending arrogance. It causes a rift between the families and even though Devdas tries to convince his father, his father doesn’t relent. Paro then enters into a chaste marriage with a wealthy, much older man, Zamindar (Landlord) Bhuvan, while a shattered Devdas walks towards anguish, alcoholism and Chandramukhi, a stunning courtesan, who passionately loves him. Meanwhile, Paro, performs her worldly duties sincerely, but inside her, she could never forget Devdas. Strange was the fate of Devdas. Intensely loved by two women, who were never meant to be his. One whom he could never love and one whom he could never stop loving.",,"Sanjay Leela Bhansali",http://is4.mzstatic.com/image/thumb/Video5/v4/51/f9/64/51f9645a-64e0-7d61-1d25-a5e840e711bb/EROS_DEVDAS.jpg/170x170bb-85.jpg,1108993561,"2017-11-21 18:17:18.456776","2017-11-21 18:17:18.456776"
839,"Kal Ho Naa Ho","映画",1100,JPY,"Naina (Preity Zinta) is a young woman, slightly not happy for reasons more than one. Her father committed suicide when she needed him the most, leaving Jennifer (Jaya bachchan), his wife all alone. Lajjo (Sushma Seth), Jennifer's mother-in-law blames Jennifer for the same. Furthermore, Jennifer is unhappy because Lajjo refuses to accept Gia, a 6-year old girl whom Jennifer adopted. Even the restaurant Jennifer is running is not doing well. In short, nothing is well on the Kapur family front. The only factors that redeem Naina's existence is her toiling and tolerant mother Jennifer and her bumbling stumbling MBA classmate Rohit (Saif Ali Khan). Meanwhile, Aman (Shah Rukh Khan) a happy-go-lucky guy arrives in Naina's neighbourhood and soon changes everything around, thanks to his contagious joviality and jest for life. He proves to be the messiah for the Kapur family in every sort...",,"Nikhil Advani",http://is3.mzstatic.com/image/thumb/Video3/v4/c8/0d/6a/c80d6a2e-9a9a-ace5-9d04-3495beae2941/VIS296_WW.jpg/170x170bb-85.jpg,699481532,"2017-11-21 18:17:18.462274","2017-11-21 18:17:18.462274"
840,Sultan,"映画",1300,JPY,"Sultan is a story of Sultan Ali Khan (Salman Khan) - a local wrestling champion with the world at his feet as he dreams of representing India at the Olympics.
 
It’s a story of Aarfa (Anushka Sharma) - a feisty young girl from the same small town as Sultan, with her own set of dreams.
 
When the 2 local wrestling legends lock horns, romance blossoms and their dreams and aspirations become intertwined and aligned.
 
However, the path to glory is a rocky one and one must fall several times before one stands victorious. More often than not, this journey can take a lifetime. Sultan is a classic underdog tale about a wrestler's journey, looking for a comeback by defeating all odds staked up against him. But when he has nothing to lose and everything to gain in this fight for his life match... Sultan must literally fight for his life.
 
Sultan believes he’s got what it takes... but this time, it’s going to take everything he’s got.
 
""Wrestling is not a sport, it's about fighting what lies within"" - SULTAN.",,"Ali Abbas Zafar",http://is4.mzstatic.com/image/thumb/Video62/v4/e9/cb/2c/e9cb2cd4-7c5c-2f8c-d5ce-1a27c9ca207b/pr_source.jpg/170x170bb-85.jpg,1140028395,"2017-11-21 18:17:18.467338","2017-11-21 18:17:18.467338"
841,"Prem Ratan Dhan Payo","映画",2000,JPY,"Yuvraj Vijay Singh (Salman Khan) a prince of Pritampur, is soon to be crowned as king and is engaged to Princess Maithili (Sonam Kapoor). His step-brother Yuvraj Ajay Singh (Neil Nitin Mukesh) wants to kill him and take the crown. Yuvraj Vijay barely escapes a plan coordinated by Yuvraj Ajay to kill him and he's hidden in a secret chamber. Meanwhile, Vijay's lookalike Prem Dilwale (Salman Khan) a perky, lively and carefree stage actor falls in love with Princess Maithili, reaches Pritampur to meet her. The Security Head of Pritampur Palace, Sanjay (Deepraj Rana) notices him by chance, and takes him to Diwan Sahib (Anupam Kher). Upon witnessing the striking resemblance he and Yuvraj Vijay come up with the plan that Prem take Yuvraj Vijay's place while Yuvraj recovers in a hideout. Prem acts as Yuvraj Vijay but with his simple and caring nature, impresses Maithili who earlier wanted to break up with Vijay. The truth reveals itself and Maithili is shocked to know the truth about Prem.",,"Sooraj R Barjatya",http://is5.mzstatic.com/image/thumb/Video/v4/55/f5/c2/55f5c28b-19af-a062-6a25-55daa06e4168/FK_450_RJ_PRDP.jpg/170x170bb-85.jpg,1078549176,"2017-11-21 18:17:18.473179","2017-11-21 18:17:18.473179"
842,"地球の静止する日 (字幕版)","映画",500,JPY,"高度な科学力を持つ異星人クラトゥ。 彼は地球の戦争や核を廃絶させるため、その強大な力を行使する！巨匠ロバート・ワイズ監督が放つSFドラマの傑作。空飛ぶ円盤が地球に飛来、米国の首都ワ シントンDCに着陸した。中から現れたのは人間と同じ姿をした異星人クラトゥと、ロボットのゴートだった。クラトゥは地球各国の代表者に、大事なメッセー ジがあると言うが、疑心暗鬼の政府や軍隊は動揺する。侵略か友好か、はたまた警告なのか、クラトゥはやがてその強大な力を全人類に見せつける。",,"ロバート・ワイズ",http://is2.mzstatic.com/image/thumb/Video7/v4/d2/ed/65/d2ed656c-b083-60ab-a754-a5031c929ba9/posterart_JP.jpg/170x170bb-85.jpg,985512321,"2017-11-21 18:17:19.556913","2017-11-21 18:17:19.556913"
843,"ティファニーで朝食を (字幕版)","映画",1500,JPY,"朝の宝石店ティファニーの前でデニッシュを食べる娼婦のホリーは、引っ越してきたばかりの駆け出し作家ポールと出会う。酔っぱらいから逃げて部屋へ来て、眠り込んでしまった彼女にポールは興味を抱く。ホリーの夫ドクが彼女を連れ戻そうとするが、彼女は断ってしまう。ホリーがブラジルの外交官と結婚するのを知って傷ついたポールは、小説を売って得たお金をつきつけるが…。輝く宝石のようなオードリーの魅力をちりばめた、素敵でおしゃれなラブ・ストーリー。彼女と駆け出しの作家ポールとのロマンスは、アカデミー賞(R)にも輝いたヘンリー・マンシーニの主題歌「ムーン・リバー」のメロディと共にいまも多くの女性の心を捉えて離しません。",,"ブレイク・エドワーズ",http://is3.mzstatic.com/image/thumb/Video/dd/14/ea/mzl.rqfsqdyi.jpg/170x170bb-85.jpg,387228450,"2017-11-21 18:17:19.563499","2017-11-21 18:17:19.563499"
